antecedents_str,consequents_str,support,confidence,lift,leverage
"6주평가성공여부=미실시, 성별=남","12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉",0.30848,0.8853682337408874,1.6245288692493345,0.11859109999999995
6주평가성공여부=미실시,"12주평가성공여부=미실시, 등록유형=보건소, 서비스상태=중간종결",0.13874,0.3274177561712371,1.624418317975973,0.0533309656
"12주평가성공여부=미실시, 등록유형=보건소, 서비스상태=중간종결",6주평가성공여부=미실시,0.13874,0.6883310180591388,1.6244183179759728,0.0533309656
"12주평가성공여부=미실시, 성별=남","4주평가성공여부=미실시, 서비스구분=보건소 금연클리닉",0.23958,0.4773841310325589,1.6215493581268985,0.091832416
"4주평가성공여부=미실시, 서비스구분=보건소 금연클리닉","12주평가성공여부=미실시, 성별=남",0.23958,0.8137907608695651,1.6215493581268983,0.091832416
"6주평가성공여부=미실시, 서비스상태=중간종결","12주평가성공여부=미실시, 성별=남",0.18204,0.8128963115120121,1.6197670894512657,0.06965347160000002
"12주평가성공여부=미실시, 성별=남","6주평가성공여부=미실시, 서비스상태=중간종결",0.18204,0.36273064201171645,1.6197670894512657,0.06965347160000002
"4주평가성공여부=Y, 서비스구분=보건소 금연클리닉","6주평가성공여부=Y, 등록유형=보건소",0.42812,0.6929750728391065,1.618646811265782,0.163627464
"4주평가성공여부=Y, 서비스구분=보건소 금연클리닉","12주평가성공여부=Y, 등록유형=보건소",0.29098,0.4709938491421172,1.618646811265782,0.11121255599999999
"12주평가성공여부=Y, 등록유형=출장","4주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.07534,1.0,1.6186468112657817,0.028794948
"4주평가성공여부=Y, 서비스구분=보건소 금연클리닉","6주평가성공여부=Y, 등록유형=출장",0.10588,0.17138232437682097,1.6186468112657817,0.04046733599999999
"12주평가성공여부=Y, 등록유형=보건소","4주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.29098,1.0,1.6186468112657817,0.11121255599999999
"6주평가성공여부=Y, 등록유형=출장","4주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.10588,1.0,1.6186468112657817,0.04046733599999999
"6주평가성공여부=Y, 등록유형=보건소","4주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.42812,1.0,1.6186468112657817,0.163627464
"4주평가성공여부=Y, 서비스구분=보건소 금연클리닉","12주평가성공여부=Y, 등록유형=출장",0.07534,0.121948850760764,1.6186468112657817,0.028794948
"4주평가성공여부=Y, 서비스구분=보건소 금연클리닉","6개월평가성공여부=Y, 등록유형=보건소",0.15166,0.24548397539656844,1.6177934321640202,0.05791502799999998
"6개월평가성공여부=Y, 등록유형=보건소","4주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.15166,0.9994727823909317,1.6177934321640202,0.05791502799999998
"등록유형=보건소, 서비스상태=정상종결","4주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.11224,0.9992877492877493,1.6174939289215755,0.042848704
"4주평가성공여부=Y, 서비스구분=보건소 금연클리닉","등록유형=보건소, 서비스상태=정상종결",0.11224,0.18167691809647135,1.6174939289215753,0.042848704
"4주평가성공여부=Y, 등록유형=보건소","6주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.42812,0.8655183567847323,1.615014100583543,0.1630325312
"6주평가성공여부=Y, 서비스구분=보건소 금연클리닉","4주평가성공여부=Y, 등록유형=보건소",0.42812,0.7988505747126438,1.615014100583543,0.1630325312
6주평가성공여부=미실시,"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 등록유형=보건소",0.29626,0.6991551423042432,1.613410122084837,0.11263650840000003
"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 등록유형=보건소",6주평가성공여부=미실시,0.29626,0.6836664051322288,1.613410122084837,0.11263650840000003
"12주평가성공여부=미실시, 등록유형=보건소",6주평가성공여부=미실시,0.29634,0.683598615916955,1.6132501437602187,0.11264870999999999
"12주평가성공여부=미실시, 등록유형=보건소, 서비스구분=보건소 금연클리닉",6주평가성공여부=미실시,0.29634,0.683598615916955,1.6132501437602187,0.11264870999999999
6주평가성공여부=미실시,"12주평가성공여부=미실시, 등록유형=보건소, 서비스구분=보건소 금연클리닉",0.29634,0.6993439373200547,1.6132501437602185,0.11264870999999999
6주평가성공여부=미실시,"12주평가성공여부=미실시, 등록유형=보건소",0.29634,0.6993439373200547,1.6132501437602185,0.11264870999999999
"12주평가성공여부=미실시, 등록유형=보건소","6개월평가성공여부=미실시, 6주평가성공여부=미실시",0.29626,0.6834140715109573,1.6131953345079721,0.11261206000000001
"6개월평가성공여부=미실시, 6주평가성공여부=미실시","12주평가성공여부=미실시, 등록유형=보건소",0.29626,0.6993201775092059,1.6131953345079721,0.11261206000000001
"4주평가성공여부=미실시, 서비스상태=중간종결","12주평가성공여부=미실시, 성별=남",0.14434,0.808808696626695,1.61162215882257,0.05477806439999999
"12주평가성공여부=미실시, 성별=남","4주평가성공여부=미실시, 서비스상태=중간종결",0.14434,0.28761009046347585,1.61162215882257,0.05477806439999999
"6개월평가성공여부=Y, 서비스구분=보건소 금연클리닉","4주평가성공여부=Y, 등록유형=보건소",0.15166,0.7969521807672096,1.6111761700776517,0.05753000799999998
"4주평가성공여부=Y, 등록유형=보건소","6개월평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.15166,0.3066068251657771,1.6111761700776515,0.05753000799999998
"6주평가성공여부=Y, 서비스상태=금연유지","12주평가성공여부=Y, 등록유형=보건소",0.10626,0.46872518747243047,1.610850187203349,0.04029483399999999
"12주평가성공여부=Y, 등록유형=보건소","6주평가성공여부=Y, 서비스상태=금연유지",0.10626,0.3651797374389992,1.6108501872033487,0.04029483399999999
"6주평가성공여부=Y, 서비스상태=금연유지","4주평가성공여부=Y, 등록유형=보건소",0.18056,0.796471107190119,1.6102035969394286,0.06842511199999998
"4주평가성공여부=Y, 등록유형=보건소","6주평가성공여부=Y, 서비스상태=금연유지",0.18056,0.3650331554261685,1.6102035969394286,0.06842511199999998
"12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉, 성별=남",6주평가성공여부=미실시,0.30848,0.6815731330092797,1.6084701302904603,0.11669527599999999
6주평가성공여부=미실시,"12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉, 성별=남",0.30848,0.7279935809694623,1.6084701302904603,0.11669527599999999
"12주평가성공여부=미실시, 서비스상태=금연유지","6개월평가성공여부=미실시, 6주평가성공여부=미실시",0.19264,0.6802740306518823,1.6057832845148765,0.0726736248
"6개월평가성공여부=미실시, 6주평가성공여부=미실시","12주평가성공여부=미실시, 서비스상태=금연유지",0.19264,0.4547257105089227,1.6057832845148765,0.0726736248
6주평가성공여부=미실시,"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 서비스상태=금연유지",0.19264,0.45461839807429083,1.6055177216919438,0.0726537816
"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 서비스상태=금연유지",6주평가성공여부=미실시,0.19264,0.6803220793897443,1.6055177216919438,0.0726537816
"12주평가성공여부=미실시, 서비스상태=금연유지",6주평가성공여부=미실시,0.19264,0.6802740306518823,1.6054043296641392,0.0726453068
6주평가성공여부=미실시,"12주평가성공여부=미실시, 서비스상태=금연유지",0.19264,0.45461839807429083,1.605404329664139,0.0726453068
6주평가성공여부=미실시,"12주평가성공여부=미실시, 등록유형=보건소, 서비스상태=금연유지",0.15742,0.3715013923632416,1.6032340426516554,0.0592309672
"12주평가성공여부=미실시, 등록유형=보건소, 서비스상태=금연유지",6주평가성공여부=미실시,0.15742,0.6793543932332125,1.6032340426516554,0.0592309672
"12주평가성공여부=Y, 서비스구분=보건소 금연클리닉","4주평가성공여부=Y, 등록유형=보건소",0.29098,0.7924723568821832,1.6021194340978957,0.1093580848
"4주평가성공여부=Y, 등록유형=보건소","12주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.29098,0.5882662138120653,1.6021194340978957,0.1093580848
"12주평가성공여부=미실시, 서비스상태=금연유지","4주평가성공여부=미실시, 성별=남",0.12274,0.43343456458789464,1.6021089842089695,0.04612848280000001
"4주평가성공여부=미실시, 성별=남","12주평가성공여부=미실시, 서비스상태=금연유지",0.12274,0.453685222148296,1.6021089842089695,0.04612848280000001
"서비스구분=보건소 금연클리닉, 서비스상태=정상종결","4주평가성공여부=Y, 등록유형=보건소",0.11224,0.7919841941857183,1.6011325290832086,0.04213961919999999
"4주평가성공여부=Y, 등록유형=보건소","서비스구분=보건소 금연클리닉, 서비스상태=정상종결",0.11224,0.22691250202167232,1.6011325290832084,0.04213961919999999
"12주평가성공여부=미실시, 등록유형=출장","6개월평가성공여부=미실시, 6주평가성공여부=미실시",0.06436,0.6780446691951116,1.6005208884786886,0.0241480912
"6개월평가성공여부=미실시, 6주평가성공여부=미실시","12주평가성공여부=미실시, 등록유형=출장",0.06436,0.15192144273439712,1.6005208884786886,0.0241480912
"서비스상태=중간종결, 성별=남","12주평가성공여부=미실시, 등록유형=출장",0.0522,0.15192083818393481,1.600514519426199,0.019585487999999998
"12주평가성공여부=미실시, 등록유형=출장","서비스상태=중간종결, 성별=남",0.0522,0.549936788874842,1.600514519426199,0.019585487999999998
"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 등록유형=출장",6주평가성공여부=미실시,0.06436,0.6780446691951116,1.6001431755206297,0.0241385992
6주평가성공여부=미실시,"12주평가성공여부=미실시, 등록유형=출장",0.06436,0.15188559022041817,1.6001431755206297,0.0241385992
6주평가성공여부=미실시,"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 등록유형=출장",0.06436,0.15188559022041817,1.6001431755206297,0.0241385992
"12주평가성공여부=미실시, 등록유형=출장, 서비스구분=보건소 금연클리닉",6주평가성공여부=미실시,0.06436,0.6780446691951116,1.6001431755206297,0.0241385992
6주평가성공여부=미실시,"12주평가성공여부=미실시, 등록유형=출장, 서비스구분=보건소 금연클리닉",0.06436,0.15188559022041817,1.6001431755206297,0.0241385992
"12주평가성공여부=미실시, 등록유형=출장",6주평가성공여부=미실시,0.06436,0.6780446691951116,1.6001431755206297,0.0241385992
"12주평가성공여부=미실시, 등록유형=보건소","4주평가성공여부=미실시, 6주평가성공여부=미실시",0.22986,0.530242214532872,1.599717053438943,0.08617209
"4주평가성공여부=미실시, 6주평가성공여부=미실시","12주평가성공여부=미실시, 등록유형=보건소",0.22986,0.6934773426657818,1.5997170534389429,0.08617209
"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 등록유형=보건소",4주평가성공여부=미실시,0.22978,0.5302533807172197,1.599654219612706,0.08613645680000001
4주평가성공여부=미실시,"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 등록유형=보건소",0.22978,0.6931941595269699,1.5996542196127057,0.08613645680000001
"12주평가성공여부=미실시, 등록유형=보건소",4주평가성공여부=미실시,0.22986,0.530242214532872,1.599620533766357,0.08616342000000002
"12주평가성공여부=미실시, 등록유형=보건소, 서비스구분=보건소 금연클리닉",4주평가성공여부=미실시,0.22986,0.530242214532872,1.599620533766357,0.08616342000000002
4주평가성공여부=미실시,"12주평가성공여부=미실시, 등록유형=보건소, 서비스구분=보건소 금연클리닉",0.22986,0.6934355013877157,1.599620533766357,0.08616342000000002
4주평가성공여부=미실시,"12주평가성공여부=미실시, 등록유형=보건소",0.22986,0.6934355013877157,1.599620533766357,0.08616342000000002
"4주평가성공여부=미실시, 6개월평가성공여부=미실시","12주평가성공여부=미실시, 등록유형=보건소",0.22978,0.6933614966807484,1.599449819332753,0.08611810000000003
"12주평가성공여부=미실시, 등록유형=보건소","4주평가성공여부=미실시, 6개월평가성공여부=미실시",0.22978,0.5300576701268743,1.599449819332753,0.08611810000000003
"12주평가성공여부=미실시, 등록유형=보건소, 성별=남",6주평가성공여부=미실시,0.24696,0.6777167947310648,1.5993694122128306,0.092549144
6주평가성공여부=미실시,"12주평가성공여부=미실시, 등록유형=보건소, 성별=남",0.24696,0.5828102138103555,1.5993694122128306,0.092549144
4주평가성공여부=미실시,"12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉, 성별=남",0.23958,0.7227585374683239,1.5969035295367298,0.089552152
"12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉, 성별=남",4주평가성공여부=미실시,0.23958,0.5293415819708351,1.5969035295367298,0.089552152
"12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉, 서비스상태=금연유지",6주평가성공여부=미실시,0.17956,0.6764107586830408,1.5962872485086157,0.06707397960000001
6주평가성공여부=미실시,"12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉, 서비스상태=금연유지",0.17956,0.4237504129890971,1.5962872485086157,0.06707397960000001
"6개월평가성공여부=미실시, 서비스상태=중간종결","12주평가성공여부=미실시, 등록유형=출장",0.06196,0.15136561293790005,1.5946651173398656,0.023105447200000004
"12주평가성공여부=미실시, 등록유형=출장","6개월평가성공여부=미실시, 서비스상태=중간종결",0.06196,0.6527602191319005,1.5946651173398656,0.023105447200000004
"12주평가성공여부=미실시, 서비스상태=금연유지, 성별=남",6주평가성공여부=미실시,0.1629,0.6749813541062402,1.5929139427626378,0.060634588399999995
6주평가성공여부=미실시,"12주평가성공여부=미실시, 서비스상태=금연유지, 성별=남",0.1629,0.384433850946335,1.5929139427626378,0.060634588399999995
"12주평가성공여부=미실시, 등록유형=출장, 성별=남",6주평가성공여부=미실시,0.05386,0.6740926157697121,1.5908165756589232,0.020003174
6주평가성공여부=미실시,"12주평가성공여부=미실시, 등록유형=출장, 성별=남",0.05386,0.12710624439514795,1.590816575658923,0.020003174
"4주평가성공여부=Y, 등록유형=출장, 성별=남",12주평가성공여부=Y,0.06456,0.6276492319657788,1.58185702899788,0.023747209200000008
12주평가성공여부=Y,"4주평가성공여부=Y, 등록유형=출장, 성별=남",0.06456,0.16270981400272191,1.58185702899788,0.023747209200000008
4주평가성공여부=미실시,"12주평가성공여부=미실시, 등록유형=보건소, 성별=남",0.19076,0.5754796669482322,1.5792526535352145,0.06996868800000001
"12주평가성공여부=미실시, 등록유형=보건소, 성별=남",4주평가성공여부=미실시,0.19076,0.5234906695938529,1.5792526535352145,0.06996868800000001
"4주평가성공여부=Y, 등록유형=출장","12주평가성공여부=Y, 6주평가성공여부=Y",0.07534,0.6261635638297873,1.5781922669366553,0.02760183680000001
"12주평가성공여부=Y, 6주평가성공여부=Y","4주평가성공여부=Y, 등록유형=출장",0.07534,0.18988809355781833,1.578192266936655,0.02760183680000001
"4주평가성공여부=Y, 등록유형=출장",12주평가성공여부=Y,0.07534,0.6261635638297873,1.5781127169458826,0.0275994304
"4주평가성공여부=Y, 등록유형=출장, 서비스구분=보건소 금연클리닉",12주평가성공여부=Y,0.07534,0.6261635638297873,1.5781127169458826,0.0275994304
12주평가성공여부=Y,"4주평가성공여부=Y, 등록유형=출장, 서비스구분=보건소 금연클리닉",0.07534,0.18987852210292858,1.5781127169458824,0.0275994304
12주평가성공여부=Y,"4주평가성공여부=Y, 등록유형=출장",0.07534,0.18987852210292858,1.5781127169458824,0.0275994304
"12주평가성공여부=Y, 서비스상태=금연유지","4주평가성공여부=Y, 등록유형=보건소",0.10626,0.7804054054054054,1.5777240122218286,0.03890981759999999
"4주평가성공여부=Y, 등록유형=보건소","12주평가성공여부=Y, 서비스상태=금연유지",0.10626,0.2148229015041242,1.5777240122218286,0.03890981759999999
"6개월평가성공여부=미실시, 등록유형=출장","서비스상태=중간종결, 성별=남",0.07128,0.5398364132081188,1.57111878116449,0.025911055999999995
"서비스상태=중간종결, 성별=남","6개월평가성공여부=미실시, 등록유형=출장",0.07128,0.20745052386495924,1.57111878116449,0.025911055999999995
"12주평가성공여부=미실시, 등록유형=출장, 성별=남",서비스상태=중간종결,0.0522,0.6533166458072591,1.5700952795175658,0.018953610000000003
서비스상태=중간종결,"12주평가성공여부=미실시, 등록유형=출장, 성별=남",0.0522,0.1254506128334535,1.5700952795175656,0.018953610000000003
"12주평가성공여부=미실시, 등록유형=출장",서비스상태=중간종결,0.06196,0.6527602191319005,1.5687580368466727,0.022463788
"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 등록유형=출장",서비스상태=중간종결,0.06196,0.6527602191319005,1.5687580368466727,0.022463788
서비스상태=중간종결,"12주평가성공여부=미실시, 등록유형=출장, 서비스구분=보건소 금연클리닉",0.06196,0.14890651285748618,1.5687580368466727,0.022463788
서비스상태=중간종결,"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 등록유형=출장",0.06196,0.14890651285748618,1.5687580368466727,0.022463788
"12주평가성공여부=미실시, 등록유형=출장, 서비스구분=보건소 금연클리닉",서비스상태=중간종결,0.06196,0.6527602191319005,1.5687580368466727,0.022463788
서비스상태=중간종결,"12주평가성공여부=미실시, 등록유형=출장",0.06196,0.14890651285748618,1.5687580368466727,0.022463788
"6주평가성공여부=미실시, 서비스상태=중간종결","12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉",0.19122,0.8538894346700009,1.566769604899084,0.06917269999999999
"12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉","6주평가성공여부=미실시, 서비스상태=중간종결",0.19122,0.35086238532110087,1.566769604899084,0.06917269999999999
"12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉","4주평가성공여부=미실시, 서비스상태=중간종결",0.15232,0.2794862385321101,1.5661001822935676,0.055059300000000005
"4주평가성공여부=미실시, 서비스상태=중간종결","12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉",0.15232,0.8535245993499945,1.5661001822935676,0.055059300000000005
"12주평가성공여부=Y, 성별=남","4주평가성공여부=Y, 등록유형=출장",0.06456,0.1881009265194336,1.5633388174819949,0.023263769600000005
"4주평가성공여부=Y, 등록유형=출장","12주평가성공여부=Y, 성별=남",0.06456,0.5365691489361702,1.5633388174819947,0.023263769600000005
"12주평가성공여부=미실시, 서비스상태=금연유지","4주평가성공여부=미실시, 6개월평가성공여부=미실시",0.14588,0.5151493749558586,1.5544640161613115,0.052034148000000016
"4주평가성공여부=미실시, 6개월평가성공여부=미실시","12주평가성공여부=미실시, 서비스상태=금연유지",0.14588,0.4401931200965601,1.5544640161613112,0.052034148000000016
4주평가성공여부=미실시,"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 서비스상태=금연유지",0.14588,0.4400868830698685,1.554198626465138,0.0520181232
"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 서비스상태=금연유지",4주평가성공여부=미실시,0.14588,0.5151857607006639,1.554198626465138,0.0520181232
"12주평가성공여부=미실시, 서비스상태=금연유지","4주평가성공여부=미실시, 6주평가성공여부=미실시",0.14588,0.5151493749558586,1.5541826312552303,0.052017157200000025
"4주평가성공여부=미실시, 6주평가성공여부=미실시","12주평가성공여부=미실시, 서비스상태=금연유지",0.14588,0.440113437518856,1.55418263125523,0.052017157200000025
"12주평가성공여부=미실시, 서비스상태=금연유지",4주평가성공여부=미실시,0.14588,0.5151493749558586,1.5540888589231887,0.052011493600000014
4주평가성공여부=미실시,"12주평가성공여부=미실시, 서비스상태=금연유지",0.14588,0.4400868830698685,1.5540888589231885,0.052011493600000014
"12주평가성공여부=미실시, 등록유형=보건소, 서비스상태=금연유지",4주평가성공여부=미실시,0.11934,0.5150181253236665,1.553692908542496,0.0425294544
4주평가성공여부=미실시,"12주평가성공여부=미실시, 등록유형=보건소, 서비스상태=금연유지",0.11934,0.36002172076746713,1.5536929085424958,0.0425294544
4주평가성공여부=미실시,"12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉, 서비스상태=금연유지",0.13664,0.4122118981537348,1.5528211337065279,0.04864531920000002
"12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉, 서비스상태=금연유지",4주평가성공여부=미실시,0.13664,0.5147291494010398,1.5528211337065276,0.04864531920000002
"6개월평가성공여부=미실시, 등록유형=출장",서비스상태=중간종결,0.08518,0.6451075431687369,1.5503666021839386,0.03023815600000001
"6개월평가성공여부=미실시, 등록유형=출장, 서비스구분=보건소 금연클리닉",서비스상태=중간종결,0.08518,0.6451075431687369,1.5503666021839386,0.03023815600000001
서비스상태=중간종결,"6개월평가성공여부=미실시, 등록유형=출장",0.08518,0.2047104061523672,1.5503666021839384,0.03023815600000001
서비스상태=중간종결,"6개월평가성공여부=미실시, 등록유형=출장, 서비스구분=보건소 금연클리닉",0.08518,0.2047104061523672,1.5503666021839384,0.03023815600000001
"6개월평가성공여부=미실시, 등록유형=출장, 성별=남",서비스상태=중간종결,0.07128,0.6432051976177585,1.5457947551496238,0.02516779799999999
서비스상태=중간종결,"6개월평가성공여부=미실시, 등록유형=출장, 성별=남",0.07128,0.1713049747656813,1.5457947551496236,0.02516779799999999
"4주평가성공여부=Y, 등록유형=보건소","12주평가성공여부=미실시, 6주평가성공여부=Y",0.13716,0.27729257641921395,1.5453219818279869,0.0484017984
"12주평가성공여부=미실시, 6주평가성공여부=Y","4주평가성공여부=Y, 등록유형=보건소",0.13716,0.7643780650913955,1.5453219818279869,0.0484017984
"4주평가성공여부=Y, 성별=여","6개월평가성공여부=미실시, 6주평가성공여부=Y",0.05358,0.5703640621673409,1.5451158426812073,0.0189029884
"6개월평가성공여부=미실시, 6주평가성공여부=Y","4주평가성공여부=Y, 성별=여",0.05358,0.1451481822614726,1.5451158426812073,0.0189029884
"6주평가성공여부=Y, 서비스상태=금연유지","12주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.12846,0.5666519629466255,1.54325388895535,0.04522029399999998
"12주평가성공여부=Y, 서비스구분=보건소 금연클리닉","6주평가성공여부=Y, 서비스상태=금연유지",0.12846,0.34985565662617785,1.54325388895535,0.04522029399999998
"4주평가성공여부=Y, 서비스상태=금연유지","6주평가성공여부=Y, 등록유형=보건소",0.18056,0.6602793827250787,1.5422764241919993,0.0634863048
"6주평가성공여부=Y, 등록유형=보건소","4주평가성공여부=Y, 서비스상태=금연유지",0.18056,0.42175091095954403,1.542276424191999,0.0634863048
"4주평가성공여부=미실시, 등록유형=보건소","12주평가성공여부=미실시, 서비스상태=중간종결",0.11034,0.4800313234142521,1.5346269930123146,0.038439791999999987
"12주평가성공여부=미실시, 서비스상태=중간종결","4주평가성공여부=미실시, 등록유형=보건소",0.11034,0.3527493606138107,1.5346269930123146,0.038439791999999987
4주평가성공여부=미실시,"12주평가성공여부=미실시, 서비스상태=금연유지, 성별=남",0.12274,0.37027874984916137,1.534261829158703,0.042740616800000006
"12주평가성공여부=미실시, 서비스상태=금연유지, 성별=남",4주평가성공여부=미실시,0.12274,0.5085771111295269,1.534261829158703,0.042740616800000006
"6주평가성공여부=Y, 서비스상태=금연유지","12주평가성공여부=Y, 성별=남",0.11932,0.5263343625937361,1.533518916711544,0.04151202599999998
"12주평가성공여부=Y, 성별=남","6주평가성공여부=Y, 서비스상태=금연유지",0.11932,0.347648738418507,1.533518916711544,0.04151202599999998
"4주평가성공여부=Y, 서비스구분=보건소 금연클리닉","6주평가성공여부=Y, 서비스상태=금연유지",0.21436,0.346973130462933,1.5305387316406396,0.07430473999999998
"6주평가성공여부=Y, 서비스상태=금연유지","4주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.21436,0.945566828407587,1.5305387316406394,0.07430473999999998
6주평가성공여부=Y,"4주평가성공여부=Y, 등록유형=출장, 성별=남",0.09058,0.1572023602915654,1.5283138274505679,0.03131206799999999
"4주평가성공여부=Y, 등록유형=출장, 성별=남",6주평가성공여부=Y,0.09058,0.8806144273770173,1.5283138274505679,0.03131206799999999
"4주평가성공여부=Y, 등록유형=출장",6주평가성공여부=Y,0.10588,0.8799867021276596,1.5272244049421373,0.036551615999999995
6주평가성공여부=Y,"4주평가성공여부=Y, 등록유형=출장",0.10588,0.18375564040263795,1.5272244049421373,0.036551615999999995
"4주평가성공여부=Y, 등록유형=출장, 서비스구분=보건소 금연클리닉",6주평가성공여부=Y,0.10588,0.8799867021276596,1.5272244049421373,0.036551615999999995
6주평가성공여부=Y,"4주평가성공여부=Y, 등록유형=출장, 서비스구분=보건소 금연클리닉",0.10588,0.18375564040263795,1.5272244049421373,0.036551615999999995
"12주평가성공여부=Y, 서비스상태=금연유지","4주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.12846,0.9434488836662749,1.5271105271386773,0.044340351999999986
"4주평가성공여부=Y, 서비스구분=보건소 금연클리닉","12주평가성공여부=Y, 서비스상태=금연유지",0.12846,0.20793136937520232,1.5271105271386773,0.044340351999999986
"4주평가성공여부=Y, 6개월평가성공여부=미실시, 등록유형=출장",서비스상태=중간종결,0.05214,0.6352339181286549,1.5266376306865055,0.017986511999999996
서비스상태=중간종결,"4주평가성공여부=Y, 6개월평가성공여부=미실시, 등록유형=출장",0.05214,0.12530641672674836,1.5266376306865053,0.017986511999999996
"4주평가성공여부=Y, 성별=남","12주평가성공여부=Y, 서비스상태=금연유지",0.11932,0.20767195767195767,1.5252053295531556,0.0410879104
"12주평가성공여부=Y, 서비스상태=금연유지","4주평가성공여부=Y, 성별=남",0.11932,0.876321974148061,1.5252053295531556,0.0410879104
"4주평가성공여부=Y, 등록유형=출장","6개월평가성공여부=미실시, 6주평가성공여부=Y",0.06764,0.5621675531914895,1.5229115056387534,0.023225075200000007
"6개월평가성공여부=미실시, 6주평가성공여부=Y","4주평가성공여부=Y, 등록유형=출장",0.06764,0.1832367123584548,1.5229115056387532,0.023225075200000007
"4주평가성공여부=Y, 성별=남","12주평가성공여부=Y, 6개월평가성공여부=Y",0.18104,0.3150932887774993,1.5223368865470062,0.06211757120000001
"12주평가성공여부=Y, 6개월평가성공여부=Y","4주평가성공여부=Y, 성별=남",0.18104,0.8746738815344478,1.5223368865470062,0.06211757120000001
"4주평가성공여부=Y, 서비스구분=보건소 금연클리닉","12주평가성공여부=미실시, 6주평가성공여부=Y",0.16876,0.2731628358692133,1.5223073777820626,0.057901968
"12주평가성공여부=미실시, 6주평가성공여부=Y","4주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.16876,0.9404814979937584,1.5223073777820626,0.057901968
"4주평가성공여부=Y, 성별=남","6개월평가성공여부=Y, 6주평가성공여부=Y",0.18108,0.3151629072681704,1.522084938028448,0.062111606400000005
"6개월평가성공여부=Y, 6주평가성공여부=Y","4주평가성공여부=Y, 성별=남",0.18108,0.874529121993625,1.522084938028448,0.062111606400000005
"12주평가성공여부=Y, 서비스상태=중간종결","4주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.09708,0.9401510749564207,1.5217725395863073,0.033285972
"4주평가성공여부=Y, 서비스구분=보건소 금연클리닉","12주평가성공여부=Y, 서비스상태=중간종결",0.09708,0.1571382324376821,1.5217725395863073,0.033285972
6개월평가성공여부=Y,"4주평가성공여부=Y, 성별=남",0.18108,0.8741069704576172,1.521350199209164,0.062054150399999994
"4주평가성공여부=Y, 성별=남",6개월평가성공여부=Y,0.18108,0.3151629072681704,1.521350199209164,0.062054150399999994
12주평가성공여부=Y,"6주평가성공여부=Y, 서비스상태=금연유지, 성별=남",0.11932,0.3007208024598014,1.5206351257069244,0.04085278719999999
"6주평가성공여부=Y, 서비스상태=금연유지, 성별=남",12주평가성공여부=Y,0.11932,0.6033576051779935,1.5206351257069244,0.04085278719999999
"6개월평가성공여부=Y, 서비스구분=보건소 금연클리닉","4주평가성공여부=Y, 성별=남",0.16626,0.873673147661587,1.5205951470022052,0.056921232
"4주평가성공여부=Y, 성별=남","6개월평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.16626,0.28936925647451966,1.5205951470022052,0.056921232
"6주평가성공여부=Y, 성별=여","4주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.07472,0.9391654097536449,1.5201770957488587,0.02556783199999999
"4주평가성공여부=Y, 서비스구분=보건소 금연클리닉","6주평가성공여부=Y, 성별=여",0.07472,0.12094528973777921,1.5201770957488587,0.02556783199999999
