antecedents_str,consequents_str,support,confidence,lift,leverage,conviction
"cate1=교육, cate2=고등교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","col_cnt_bucket=초풍부(21+), col_type=수치형, val_sim_bucket=높은값유사",0.08485772357723577,0.7311733800350262,6.852139104328246,0.07247360202260558,3.32293239056169
"col_cnt_bucket=초풍부(21+), col_type=수치형, val_sim_bucket=높은값유사","cate1=교육, cate2=고등교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08485772357723577,0.7952380952380952,6.852139104328246,0.07247360202260558,4.316931366988087
"col_cnt_bucket=초풍부(21+), col_type=수치형, val_sim_bucket=높은값유사","cate2=고등교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08485772357723577,0.7952380952380952,6.852139104328246,0.07247360202260558,4.316931366988087
"cate2=고등교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","col_cnt_bucket=초풍부(21+), col_type=수치형, val_sim_bucket=높은값유사",0.08485772357723577,0.7311733800350262,6.852139104328246,0.07247360202260558,3.32293239056169
"cate2=보건의료, domain_spread=단독","cate1=보건, col_type=범주형",0.05853658536585366,0.927536231884058,6.8520694607651125,0.049993679357525286,11.931951219512197
"cate1=보건, domain_spread=단독","cate2=보건의료, col_type=범주형",0.05853658536585366,0.927536231884058,6.8520694607651125,0.049993679357525286,11.931951219512197
"cate2=고등교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), val_sim_bucket=중값유사","cate1=교육, col_type=수치형, dom_sim_bucket=낮은유사(0-0.1), rec_bucket=중(101-1k)",0.05518292682926829,0.8887070376432078,6.84798531746998,0.04712465504990416,7.819214789574362
"cate1=교육, col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사","cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)",0.08485772357723577,0.8608247422680413,6.836574224307931,0.0724454069998017,6.280465221318882
"cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)","cate1=교육, col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사",0.08485772357723577,0.6739305891848264,6.83657422430793,0.0724454069998017,2.764511893262496
"cate2=고등교육, col_cnt_bucket=초풍부(21+), val_sim_bucket=중값유사","cate1=교육, col_type=수치형, dom_sim_bucket=낮은유사(0-0.1), domain_spread=대공유(21+), rec_bucket=중(101-1k)",0.05518292682926829,0.8687999999999999,6.828268370607028,0.047101386410205566,6.6521663692246635
"cate2=고등교육, val_sim_bucket=높은값유사","cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)",0.08485772357723577,0.7774674115456238,6.81843077505253,0.07241237854451715,3.9813297275232165
"cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)","cate2=고등교육, val_sim_bucket=높은값유사",0.08485772357723577,0.7442067736185383,6.818430775052529,0.07241237854451715,3.4827101215263014
"cate2=보건의료, domain_spread=단독, val_sim_bucket=낮은값유사","cate1=보건, col_type=범주형",0.05203252032520325,0.9225225225225225,6.815031247463679,0.044397556018243106,11.159812819058425
"cate1=보건, domain_spread=단독, val_sim_bucket=낮은값유사","cate2=보건의료, col_type=범주형",0.05203252032520325,0.9225225225225225,6.815031247463679,0.044397556018243106,11.159812819058425
"cate2=보건의료, dom_sim_bucket=낮은유사(0-0.1), domain_spread=단독","cate1=보건, col_type=범주형",0.05030487804878049,0.9217877094972068,6.809602898988374,0.04291753420582987,11.054965156794436
"cate1=보건, dom_sim_bucket=낮은유사(0-0.1), domain_spread=단독","cate2=보건의료, col_type=범주형",0.05030487804878049,0.9217877094972068,6.809602898988374,0.04291753420582987,11.054965156794436
"cate1=보건, dom_sim_bucket=낮은유사(0-0.1), domain_spread=단독, val_sim_bucket=낮은값유사","cate2=보건의료, col_type=범주형",0.050203252032520324,0.9216417910447761,6.808524942853301,0.04282966488201467,11.034378629500573
"cate2=보건의료, dom_sim_bucket=낮은유사(0-0.1), domain_spread=단독, val_sim_bucket=낮은값유사","cate1=보건, col_type=범주형",0.050203252032520324,0.9216417910447761,6.808524942853301,0.04282966488201467,11.034378629500573
"cate1=교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)","cate2=고등교육, rec_bucket=중(101-1k), val_sim_bucket=높은값유사",0.08648373983739838,0.6824378508420208,6.803635716601301,0.07377233913345231,2.833130851194875
"cate2=고등교육, rec_bucket=중(101-1k), val_sim_bucket=높은값유사","cate1=교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)",0.08648373983739838,0.862208713272543,6.803635716601301,0.07377233913345231,6.337645713773312
"cate1=교육, domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사","cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3)",0.08638211382113821,0.8620689655172413,6.802532975693388,0.07368359194262675,6.331224593495933
"cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3)","cate1=교육, domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사",0.08638211382113821,0.681635926222935,6.802532975693388,0.07368359194262675,2.826313714648481
"cate2=고등교육, val_sim_bucket=높은값유사","col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08485772357723577,0.7774674115456238,6.800248292985723,0.07237910222090026,3.9799596897642613
"col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","cate2=고등교육, val_sim_bucket=높은값유사",0.08485772357723577,0.7422222222222221,6.800248292985723,0.07237910222090026,3.4558978132884763
"col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","cate1=교육, cate2=고등교육, val_sim_bucket=높은값유사",0.08485772357723577,0.7422222222222221,6.800248292985723,0.07237910222090026,3.4558978132884763
"cate1=교육, cate2=고등교육, val_sim_bucket=높은값유사","col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08485772357723577,0.7774674115456238,6.800248292985723,0.07237910222090026,3.9799596897642613
"cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사",0.08485772357723577,0.7731481481481481,6.798729023930096,0.07237631370216141,3.906869089099054
"col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사","cate1=교육, cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08485772357723577,0.7462019660411081,6.798729023930096,0.07237631370216141,3.507686362074888
"cate1=교육, cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사",0.08485772357723577,0.7731481481481481,6.798729023930096,0.07237631370216141,3.906869089099054
"col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사","cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08485772357723577,0.7462019660411081,6.798729023930096,0.07237631370216141,3.507686362074888
"cate1=교육, col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사","cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3)",0.08485772357723577,0.8608247422680413,6.79271488686249,0.07236526290567784,6.274623607347187
"cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3)","cate1=교육, col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사",0.08485772357723577,0.6696070569366479,6.79271488686249,0.07236526290567784,2.728335405320072
"col_cnt_bucket=초풍부(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사","cate1=교육, cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)",0.08485772357723577,0.8546571136131013,6.787591604481773,0.07235583358120166,6.013953538302985
"col_cnt_bucket=초풍부(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사","cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)",0.08485772357723577,0.8546571136131013,6.787591604481773,0.07235583358120166,6.013953538302985
"cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)","col_cnt_bucket=초풍부(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사",0.08485772357723577,0.6739305891848264,6.787591604481772,0.07235583358120166,2.7623302040569904
"cate1=교육, cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)","col_cnt_bucket=초풍부(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사",0.08485772357723577,0.6739305891848264,6.787591604481772,0.07235583358120166,2.7623302040569904
"col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사","cate1=교육, cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08485772357723577,0.7462019660411081,6.779895979542478,0.0723416431191751,3.5064850996221226
"cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사",0.08485772357723577,0.7710064635272391,6.779895979542478,0.0723416431191751,3.870329710857592
"col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사","cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08485772357723577,0.7462019660411081,6.779895979542478,0.0723416431191751,3.5064850996221226
"cate1=교육, cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사",0.08485772357723577,0.7710064635272391,6.779895979542478,0.0723416431191751,3.870329710857592
"cate2=고등교육, val_sim_bucket=높은값유사","cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3)",0.08485772357723577,0.7774674115456238,6.776155296376385,0.07233473378941106,3.9781329727523214
"cate2=고등교육, val_sim_bucket=높은값유사","col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08485772357723577,0.7774674115456238,6.776155296376385,0.07233473378941106,3.9781329727523214
"cate1=교육, cate2=고등교육, val_sim_bucket=높은값유사","col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08485772357723577,0.7774674115456238,6.776155296376385,0.07233473378941106,3.9781329727523214
"cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3)","cate2=고등교육, val_sim_bucket=높은값유사",0.08485772357723577,0.7395925597874224,6.776155296376384,0.07233473378941106,3.42099925335988
"col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","cate1=교육, cate2=고등교육, val_sim_bucket=높은값유사",0.08485772357723577,0.7395925597874224,6.776155296376384,0.07233473378941106,3.42099925335988
"col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","cate2=고등교육, val_sim_bucket=높은값유사",0.08485772357723577,0.7395925597874224,6.776155296376384,0.07233473378941106,3.42099925335988
"cate1=교육, cate2=고등교육, col_type=수치형, val_sim_bucket=중값유사","col_cnt_bucket=초풍부(21+), dom_sim_bucket=낮은유사(0-0.1), domain_spread=대공유(21+), rec_bucket=중(101-1k)",0.05518292682926829,0.84447900466563,6.772349964066666,0.0470346581895697,5.628210365853662
"cate2=고등교육, col_type=수치형, val_sim_bucket=중값유사","col_cnt_bucket=초풍부(21+), dom_sim_bucket=낮은유사(0-0.1), domain_spread=대공유(21+), rec_bucket=중(101-1k)",0.05518292682926829,0.84447900466563,6.772349964066666,0.0470346581895697,5.628210365853662
"cate1=교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=중값유사","cate2=고등교육, col_type=수치형, dom_sim_bucket=낮은유사(0-0.1)",0.05518292682926829,0.8800648298217181,6.770788057424321,0.047032778521382775,7.25408838716766
"cate2=고등교육, domain_spread=대공유(21+), val_sim_bucket=높은값유사","cate1=교육, col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08638211382113821,0.8341511285574091,6.761159065078177,0.07360588522043757,5.285691778515416
"cate1=교육, col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","cate2=고등교육, domain_spread=대공유(21+), val_sim_bucket=높은값유사",0.08638211382113821,0.700164744645799,6.761159065078177,0.07360588522043757,2.9897854685964447
"domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사","cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3)",0.08648373983739838,0.8198458574181118,6.756518623948258,0.07368369522109855,4.87725968436155
"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3)","domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사",0.08648373983739838,0.7127303182579565,6.756518623948258,0.07368369522109855,3.113841285643178
"domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사","cate2=고등교육, col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3)",0.08648373983739838,0.8198458574181118,6.756518623948258,0.07368369522109855,4.87725968436155
"cate2=고등교육, col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3)","domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사",0.08648373983739838,0.7127303182579565,6.756518623948258,0.07368369522109855,3.113841285643178
"cate1=교육, cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3)","col_cnt_bucket=초풍부(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사",0.08485772357723577,0.6696070569366479,6.7440465099863,0.07227511112763566,2.726182265766832
"cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3)","col_cnt_bucket=초풍부(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사",0.08485772357723577,0.6696070569366479,6.7440465099863,0.07227511112763566,2.726182265766832
"col_cnt_bucket=초풍부(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사","cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3)",0.08485772357723577,0.8546571136131013,6.744046509986299,0.07227511112763566,6.008359813351652
"col_cnt_bucket=초풍부(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사","cate1=교육, cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3)",0.08485772357723577,0.8546571136131013,6.744046509986299,0.07227511112763566,6.008359813351652
"cate1=공공행정, domain_spread=단독","cate2=일반행정, val_sim_bucket=낮은값유사",0.053455284552845525,0.9460431654676259,6.71165446878258,0.045490737986648155,15.920962059620596
"cate2=일반행정, domain_spread=단독","cate1=공공행정, val_sim_bucket=낮은값유사",0.053455284552845525,0.9460431654676259,6.71165446878258,0.045490737986648155,15.920962059620596
"cate1=교육, col_cnt_bucket=초풍부(21+), rec_bucket=중(101-1k), val_sim_bucket=중값유사","cate2=고등교육, col_type=수치형, dom_sim_bucket=낮은유사(0-0.1), domain_spread=대공유(21+)",0.05518292682926829,0.8605388272583201,6.704435518782161,0.04695211803489986,6.250100471175164
"cate2=고등교육, col_cnt_bucket=초풍부(21+), val_sim_bucket=중값유사","cate1=교육, col_type=수치형, dom_sim_bucket=낮은유사(0-0.1), rec_bucket=중(101-1k)",0.05518292682926829,0.8687999999999999,6.694590446358652,0.04694001379800383,6.632801655760455
"cate1=교육, col_type=수치형, rec_bucket=중(101-1k), val_sim_bucket=중값유사","cate2=고등교육, col_cnt_bucket=초풍부(21+), dom_sim_bucket=낮은유사(0-0.1), domain_spread=대공유(21+)",0.05518292682926829,0.7985294117647058,6.664571171980242,0.04690288518738846,4.3687911696635195
"cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), val_sim_bucket=중값유사","cate1=교육, col_cnt_bucket=초풍부(21+), dom_sim_bucket=낮은유사(0-0.1), rec_bucket=중(101-1k)",0.05518292682926829,0.8497652582159624,6.65739660895308,0.04689396192742415,5.806631097560973
"cate1=교육, col_type=수치형, val_sim_bucket=높은값유사","cate2=고등교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08485772357723577,0.7088285229202037,6.6364154762462455,0.07207104319518805,3.067577449098106
"cate2=고등교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","cate1=교육, col_type=수치형, val_sim_bucket=높은값유사",0.08485772357723577,0.7944814462416745,6.6364154762462455,0.07207104319518805,4.283236412225231
"cate2=고등교육, val_sim_bucket=높은값유사","col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08648373983739838,0.7923649906890131,6.635635326280757,0.07345051308744795,4.241045061795911
"cate1=교육, cate2=고등교육, val_sim_bucket=높은값유사","col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08648373983739838,0.7923649906890131,6.635635326280757,0.07345051308744795,4.241045061795911
"col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","cate2=고등교육, val_sim_bucket=높은값유사",0.08648373983739838,0.7242553191489361,6.635635326280756,0.07345051308744795,3.23071928635953
"col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","cate1=교육, cate2=고등교육, val_sim_bucket=높은값유사",0.08648373983739838,0.7242553191489361,6.635635326280756,0.07345051308744795,3.23071928635953
"cate2=일반행정, domain_spread=단독","cate1=공공행정, col_type=범주형",0.051422764227642276,0.9100719424460432,6.6236005278617345,0.043659197567585434,9.592130081300812
"cate1=공공행정, domain_spread=단독","cate2=일반행정, col_type=범주형",0.051422764227642276,0.9100719424460432,6.6236005278617345,0.043659197567585434,9.592130081300812
"cate1=교육, col_cnt_bucket=초풍부(21+), rec_bucket=중(101-1k), val_sim_bucket=중값유사","cate2=고등교육, col_type=수치형, dom_sim_bucket=낮은유사(0-0.1)",0.05518292682926829,0.8605388272583201,6.620564550603495,0.04684784808976138,6.2384411954914984
"cate2=고등교육, col_type=수치형, val_sim_bucket=중값유사","cate1=교육, col_cnt_bucket=초풍부(21+), dom_sim_bucket=낮은유사(0-0.1), rec_bucket=중(101-1k)",0.05518292682926829,0.84447900466563,6.61598201107468,0.04684207482318726,5.60926016260163
"cate1=교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), val_sim_bucket=중값유사","cate2=고등교육, dom_sim_bucket=낮은유사(0-0.1), rec_bucket=중(101-1k)",0.05518292682926829,0.8302752293577981,6.609958136634897,0.04683447352766211,5.151812788398152
"cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, val_sim_bucket=중값유사","cate2=고등교육, dom_sim_bucket=낮은유사(0-0.1), domain_spread=대공유(21+)",0.05518292682926829,0.8887070376432078,6.59990735879937,0.046821759947782406,7.77538408656145
"rec_bucket=중(101-1k), val_sim_bucket=높은값유사","cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)",0.08648373983739838,0.7625448028673835,6.599332330883952,0.07337881717231806,3.7247077772664507
"rec_bucket=중(101-1k), val_sim_bucket=높은값유사","cate2=고등교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)",0.08648373983739838,0.7625448028673835,6.599332330883952,0.07337881717231806,3.7247077772664507
"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)","rec_bucket=중(101-1k), val_sim_bucket=높은값유사",0.08648373983739838,0.7484608619173263,6.599332330883952,0.07337881717231806,3.524641821593041
"cate2=고등교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)","rec_bucket=중(101-1k), val_sim_bucket=높은값유사",0.08648373983739838,0.7484608619173263,6.599332330883952,0.07337881717231806,3.524641821593041
"cate1=교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)","col_type=수치형, rec_bucket=중(101-1k), val_sim_bucket=높은값유사",0.08485772357723577,0.6696070569366479,6.595528969225841,0.07199177696807456,2.7194152557423625
"col_type=수치형, rec_bucket=중(101-1k), val_sim_bucket=높은값유사","cate1=교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)",0.08485772357723577,0.8358358358358358,6.595528969225841,0.07199177696807456,5.319506618084471
"cate1=교육, col_cnt_bucket=초풍부(21+), val_sim_bucket=중값유사","cate2=고등교육, col_type=수치형, dom_sim_bucket=낮은유사(0-0.1), domain_spread=대공유(21+), rec_bucket=중(101-1k)",0.05518292682926829,0.7869565217391303,6.584738243123335,0.04680249851279,4.132901941264309
"cate2=고등교육, col_type=수치형, val_sim_bucket=높은값유사","cate1=교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)",0.08485772357723577,0.8341658341658341,6.582351089167448,0.07196601931720537,5.265937530610245
"cate1=교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)","cate2=고등교육, col_type=수치형, val_sim_bucket=높은값유사",0.08485772357723577,0.6696070569366479,6.582351089167448,0.07196601931720537,2.718800073012866
"rec_bucket=중(101-1k), val_sim_bucket=높은값유사","cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)",0.08485772357723577,0.7482078853046594,6.561823165238724,0.0719256890739639,3.518678934120301
"cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)","rec_bucket=중(101-1k), val_sim_bucket=높은값유사",0.08485772357723577,0.7442067736185383,6.561823165238724,0.0719256890739639,3.4660236253930474
"cate1=교육, cate2=고등교육, col_type=수치형, rec_bucket=중(101-1k), val_sim_bucket=중값유사","col_cnt_bucket=초풍부(21+), dom_sim_bucket=낮은유사(0-0.1), domain_spread=대공유(21+)",0.05518292682926829,0.8960396039603961,6.555412418565277,0.0467650084275233,8.304248935346498
"cate2=고등교육, col_type=수치형, rec_bucket=중(101-1k), val_sim_bucket=중값유사","col_cnt_bucket=초풍부(21+), dom_sim_bucket=낮은유사(0-0.1), domain_spread=대공유(21+)",0.05518292682926829,0.8960396039603961,6.555412418565277,0.0467650084275233,8.304248935346498
"col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사","cate1=교육, cate2=고등교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08648373983739838,0.7605004468275246,6.552823464783574,0.07328580458060678,3.6907922278849656
"col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사","cate2=고등교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08648373983739838,0.7605004468275246,6.552823464783574,0.07328580458060678,3.6907922278849656
"cate2=고등교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사",0.08648373983739838,0.7451838879159369,6.5528234647835735,0.07328580458060678,3.4781179280864967
"cate1=교육, cate2=고등교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사",0.08648373983739838,0.7451838879159369,6.5528234647835735,0.07328580458060678,3.4781179280864967
"domain_spread=대공유(21+), rec_bucket=소(≤100), val_sim_bucket=높은값유사","col_type=수치형, dom_sim_bucket=높은유사(0.3-0.6)",0.05274390243902439,0.6569620253164556,6.549651802547035,0.044690970156652784,2.6227274772747724
"cate1=교육, col_type=수치형, domain_spread=대공유(21+), val_sim_bucket=높은값유사","cate2=고등교육, col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08485772357723577,0.7173539518900344,6.541948921777514,0.07188640194328773,3.1500370672399733
"cate2=고등교육, col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","cate1=교육, col_type=수치형, domain_spread=대공유(21+), val_sim_bucket=높은값유사",0.08485772357723577,0.7738646895273401,6.541948921777514,0.07188640194328773,3.899025389844062
"cate1=공공행정, col_type=수치형, rec_bucket=소(≤100)","cate2=일반행정, domain_spread=대공유(21+)",0.05914634146341463,0.898148148148148,6.536817882971729,0.05009815585960738,8.469179600886907
"cate2=일반행정, col_type=수치형, rec_bucket=소(≤100)","cate1=공공행정, domain_spread=대공유(21+)",0.05914634146341463,0.898148148148148,6.536817882971729,0.05009815585960738,8.469179600886907
"cate1=교육, cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), val_sim_bucket=높은값유사","col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08485772357723577,0.8375125376128385,6.535387287954268,0.0718733785279926,5.36564225132992
"cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), val_sim_bucket=높은값유사","col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)",0.08485772357723577,0.8375125376128385,6.535387287954268,0.0718733785279926,5.36564225132992
"col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), val_sim_bucket=높은값유사",0.08485772357723577,0.662172878667724,6.535387287954268,0.0718733785279926,2.660173813886026
"col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)","cate1=교육, cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), val_sim_bucket=높은값유사",0.08485772357723577,0.662172878667724,6.535387287954268,0.0718733785279926,2.660173813886026
"cate1=교육, col_cnt_bucket=초풍부(21+), val_sim_bucket=중값유사","cate2=고등교육, col_type=수치형, dom_sim_bucket=낮은유사(0-0.1), rec_bucket=중(101-1k)",0.05518292682926829,0.7869565217391303,6.52921768458098,0.04673123636724172,4.128131740501077
"cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3)","rec_bucket=중(101-1k), val_sim_bucket=높은값유사",0.08485772357723577,0.7395925597874224,6.521138699200929,0.07184500793178664,3.404608428737348
"rec_bucket=중(101-1k), val_sim_bucket=높은값유사","cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3)",0.08485772357723577,0.7482078853046594,6.521138699200929,0.07184500793178664,3.5158536585365843
