col_id,col_nm,table_id,cate1,cate2,num_cat_flag,pk_ratio,distinct_cnt,null_ratio,same_ratio,rec_cnt,column_cnt,categorical_cnt,numerical_cnt,avg_dom_col,avg_val_col,num_dom_eqn_col,num_dom_inter_col,num_val_eqn_col,num_val_inter_col,inner_tbl_cnt,outer_tbl_cnt,rep_ratio_tbl,common_ratio_tbl,col_table_cnt,inner_col_cnt,pk_bucket,null_bucket,col_type,rec_bucket,col_cnt_bucket,domain_spread,dom_sim_bucket,val_sim_bucket
4160,5_투자유가증권매각대(1069),362,교육,고등교육,0,0.02,14,0.0,44.64,625,333,10,323,0.1327665421443599,0.3069152990682296,0.0,2884.0,0.0,3025.0,794.0,,,,623.0,3327.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
4161,5_출자금회수(1070),362,교육,고등교육,0,0.02,15,0.0,41.67,625,333,10,323,0.1475849731663685,0.3061738819320215,0.0,2901.0,0.0,3055.0,794.0,,,,638.0,3354.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
4162,5_부속병원투자자산회수(1403),362,교육,고등교육,0,0.0,1,0.0,625.0,625,333,10,323,1.0,0.3963255343956471,326.0,0.0,23.0,2135.0,794.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
4163,5_산학협력단투자자산회수(1290),362,교육,고등교육,0,0.0,1,0.0,625.0,625,333,10,323,1.0,0.3963255343956471,326.0,0.0,23.0,2135.0,794.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
4164,5_학교기업투자자산회수(1267),362,교육,고등교육,0,0.0,3,0.0,208.33,625,333,10,323,0.4912062900889716,0.3191553072625698,0.0,2530.0,0.0,2930.0,794.0,,,,598.0,3222.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
39,졸업(예정)증명서,1,공공행정,일반행정,0,0.48,12,0.0,2.08,25,88,1,87,0.2954347826086956,0.3256,0.0,2676.0,0.0,3244.0,698.0,,,,639.0,3450.0,중PK(0.3-0.7),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
40,학교생활기록부(초중고),1,공공행정,일반행정,0,0.52,13,0.0,1.92,25,88,1,87,0.2701494189263974,0.4476661870503597,0.0,2828.0,0.0,3316.0,698.0,,,,649.0,3475.0,중PK(0.3-0.7),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
41,검정고시 한영 성적증명서,1,공공행정,일반행정,0,0.12,3,0.0,8.33,25,88,1,87,0.5445362718089991,0.5991429445974901,18.0,2275.0,1.0,2933.0,698.0,,,,604.0,3267.0,저PK(0-0.3),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
4165,5_기타투자자산수입(1071),362,교육,고등교육,0,0.03,16,0.0,39.06,625,333,10,323,0.1460979031305375,0.3019898405197873,0.0,2883.0,0.0,3066.0,794.0,,,,633.0,3386.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
4166,4_기타자산수입(1080),362,교육,고등교육,0,0.15,92,0.0,6.79,625,333,10,323,0.0587454822712918,0.2673135597901132,0.0,2959.0,0.0,3193.0,794.0,,,,687.0,3621.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4167,5_전신전화보증금회수(1081),362,교육,고등교육,0,0.01,8,0.0,78.13,625,333,10,323,0.2465339892665474,0.3058418604651162,0.0,2904.0,0.0,3051.0,794.0,,,,630.0,3354.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
4168,5_임차보증금회수(1082),362,교육,고등교육,0,0.06,40,0.0,15.63,625,333,10,323,0.0945969125214408,0.289134819897084,0.0,2971.0,0.0,3161.0,794.0,,,,667.0,3498.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4169,5_장기대여금회수(1083),362,교육,고등교육,0,0.03,16,0.0,39.06,625,333,10,323,0.1192206325301204,0.3087440963855422,0.0,2879.0,0.0,3023.0,794.0,,,,622.0,3320.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
4170,5_기타자산수입(1084),362,교육,고등교육,0,0.04,26,0.0,24.04,625,333,10,323,0.1126146839212595,0.2890530031312269,0.0,2990.0,0.0,3190.0,794.0,,,,669.0,3513.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),중값유사
4171,5_수익용예금인출(1452),362,교육,고등교육,0,0.04,23,0.0,27.17,625,333,10,323,0.0896568735638152,0.3049540758435354,0.0,2900.0,0.0,3051.0,794.0,,,,629.0,3349.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),높은값유사
4172,4_원금보존기금인출수입(1407),362,교육,고등교육,0,0.02,13,0.0,48.08,625,333,10,323,0.1276923076923077,0.3129526153846154,0.0,2919.0,0.0,3034.0,794.0,,,,603.0,3250.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
4173,5_원금보존연구기금인출(1408),362,교육,고등교육,0,0.01,6,0.0,104.17,625,333,10,323,0.2749270550357178,0.3106013884696649,0.0,2870.0,0.0,3017.0,794.0,,,,621.0,3313.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
4174,5_원금보존건축기금인출(1409),362,교육,고등교육,0,0.0,3,0.0,208.33,625,333,10,323,0.5132098390525357,0.3127594290920134,4.0,2505.0,0.0,2972.0,794.0,,,,612.0,3293.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
4175,5_원금보존장학기금인출(1410),362,교육,고등교육,0,0.02,11,0.0,56.82,625,333,10,323,0.1825812077610638,0.308242685851319,0.0,2896.0,0.0,3043.0,794.0,,,,627.0,3336.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
42,검정고시 과목합격증명서,1,공공행정,일반행정,0,0.08,2,0.0,12.5,25,88,1,87,0.6510498276402382,0.6552303353180822,73.0,1867.0,1.0,2546.0,698.0,,,,588.0,3191.0,저PK(0-0.3),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),최고유사(0.6+),최고값유사
43,검정고시 한영 합격증명서,1,공공행정,일반행정,0,0.08,2,0.0,12.5,25,88,1,87,0.6510498276402382,0.6252961454089627,73.0,1867.0,1.0,2664.0,698.0,,,,588.0,3191.0,저PK(0-0.3),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),최고유사(0.6+),최고값유사
44,제적(정원외관리)증명서,1,공공행정,일반행정,0,0.08,2,0.0,12.5,25,88,1,87,0.6510498276402382,0.6552303353180822,73.0,1867.0,1.0,2546.0,698.0,,,,588.0,3191.0,저PK(0-0.3),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),최고유사(0.6+),최고값유사
45,교육비납입증명서,1,공공행정,일반행정,0,0.04,1,0.0,25.0,25,88,1,87,1.0,0.8337349397590361,326.0,0.0,6.0,556.0,698.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),최고유사(0.6+),최고값유사
46,교육급여수급자증명서,1,공공행정,일반행정,0,0.04,1,0.0,25.0,25,88,1,87,1.0,0.8337349397590361,326.0,0.0,6.0,556.0,698.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),최고유사(0.6+),최고값유사
47,납세증명서(국세완납증명),1,공공행정,일반행정,0,0.96,24,0.0,1.04,25,88,1,87,0.2533420994959456,0.2530966469428007,0.0,1409.0,0.0,1498.0,698.0,,,,603.0,1521.0,최고PK(0.9+),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),중유사(0.1-0.3),중값유사
4176,5_원금보존퇴직기금인출(1420),362,교육,고등교육,0,0.0,1,0.0,625.0,625,333,10,323,1.0,0.3963255343956471,326.0,0.0,23.0,2135.0,794.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
4177,5_원금보존특정목적기금인출(1411),362,교육,고등교육,0,0.01,6,0.0,104.17,625,333,10,323,0.2804583835946924,0.3103758745476477,0.0,2873.0,0.0,3020.0,794.0,,,,622.0,3316.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
4178,4_임의기금인출수입(1072),362,교육,고등교육,0,0.36,222,0.0,2.82,625,333,10,323,0.022405191148113,0.2393073612684031,0.0,2956.0,0.0,3165.0,794.0,,,,676.0,3532.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4179,5_임의연구기금인출(1073),362,교육,고등교육,0,0.09,56,0.0,11.16,625,333,10,323,0.0601254942410177,0.3010464500601685,0.0,2875.0,0.0,3017.0,794.0,,,,631.0,3324.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),높은값유사
4180,5_임의건축기금인출(1074),362,교육,고등교육,0,0.2,123,0.0,5.08,625,333,10,323,0.0285999947378114,0.2751830538393645,0.0,2935.0,0.0,3085.0,794.0,,,,649.0,3399.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4181,5_임의장학기금인출(1075),362,교육,고등교육,0,0.18,112,0.0,5.58,625,333,10,323,0.0363893988557766,0.2820174536760311,0.0,2889.0,0.0,3034.0,794.0,,,,639.0,3346.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4182,5_임의퇴직기금인출(1076),362,교육,고등교육,0,0.09,55,0.0,11.36,625,333,10,323,0.0587082046461662,0.29562658788774,0.0,2930.0,0.0,3078.0,794.0,,,,646.0,3385.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4183,5_임의특정목적기금인출(1077),362,교육,고등교육,0,0.24,151,0.0,4.14,625,333,10,323,0.0275865219700416,0.2613091118137395,0.0,2956.0,0.0,3152.0,794.0,,,,665.0,3479.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4184,3_고정자산매각수입(1085),362,교육,고등교육,0,0.16,97,0.0,6.44,625,333,10,323,0.0721093728290771,0.2568483018867925,0.0,2955.0,0.0,3227.0,794.0,,,,707.0,3710.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4185,4_유형고정자산매각수입(1086),362,교육,고등교육,0,0.16,98,0.0,6.38,625,333,10,323,0.0736711059322732,0.2569557769997307,0.0,2841.0,0.0,3179.0,794.0,,,,707.0,3713.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4186,5_토지매각대(1087),362,교육,고등교육,0,0.07,44,0.0,14.2,625,333,10,323,0.0673874292800124,0.2832072747939755,0.0,2998.0,0.0,3180.0,794.0,,,,673.0,3519.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4187,5_건물매각대(1088),362,교육,고등교육,0,0.03,19,0.0,32.89,625,333,10,323,0.1401544343200809,0.292366350846971,0.0,2963.0,0.0,3146.0,794.0,,,,663.0,3483.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),중값유사
4188,5_구축물매각대(1089),362,교육,고등교육,0,0.01,4,0.0,156.25,625,333,10,323,0.4484681737061273,0.3068744794765021,1.0,2687.0,0.0,3014.0,794.0,,,,629.0,3362.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
4189,5_기계기구매각대(1090),362,교육,고등교육,0,0.05,31,0.0,20.16,625,333,10,323,0.1311414040886389,0.2834287008208321,0.0,2970.0,0.0,3168.0,794.0,,,,673.0,3533.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),중값유사
48,사업자등록증명,1,공공행정,일반행정,0,0.92,23,0.0,1.09,25,88,1,87,0.1795164177640452,0.1690580936266215,0.0,3009.0,0.0,3487.0,698.0,,,,667.0,3546.0,최고PK(0.9+),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),중유사(0.1-0.3),중값유사
49,휴업사실증명,1,공공행정,일반행정,0,0.12,3,0.0,8.33,25,88,1,87,0.5445362718089991,0.6422528313437406,18.0,2275.0,1.0,2853.0,698.0,,,,604.0,3267.0,저PK(0-0.3),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),높은유사(0.3-0.6),최고값유사
50,납부내역증명,1,공공행정,일반행정,0,0.64,16,0.0,1.56,25,88,1,87,0.2449770378874856,0.2339609644087256,0.0,2938.0,0.0,3364.0,698.0,,,,652.0,3484.0,중PK(0.3-0.7),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),중유사(0.1-0.3),중값유사
51,폐업사실증명,1,공공행정,일반행정,0,0.4,10,0.0,2.5,25,88,1,87,0.3118936294564582,0.3428053769725306,0.0,2749.0,0.0,3252.0,698.0,,,,632.0,3422.0,중PK(0.3-0.7),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
52,소득금액증명,1,공공행정,일반행정,0,1.0,25,0.0,1.0,25,88,1,87,0.2332826214160327,0.2332826214160327,0.0,1589.0,0.0,1592.0,698.0,,,,615.0,1709.0,최고PK(0.9+),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),중유사(0.1-0.3),중값유사
53,부가가치세면세사업자 수입금액증명,1,공공행정,일반행정,0,0.2,5,0.0,5.0,25,88,1,87,0.4273135669362084,0.4636358191075172,1.0,2581.0,0.0,3118.0,698.0,,,,618.0,3339.0,저PK(0-0.3),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
54,연금보험료 등 소득세액공제확인서,1,공공행정,일반행정,0,0.16,4,0.0,6.25,25,88,1,87,0.4794064203513022,0.447595396729255,11.0,2450.0,0.0,3070.0,698.0,,,,609.0,3302.0,저PK(0-0.3),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
55,부가가치세 과세표준증명,1,공공행정,일반행정,0,0.8,20,0.0,1.25,25,88,1,87,0.2244268327200679,0.2042230399094254,0.0,2797.0,0.0,3394.0,698.0,,,,660.0,3533.0,고PK(0.7-0.9),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),중유사(0.1-0.3),중값유사
56,사업자단위과세적용 종된사업장증명,1,공공행정,일반행정,0,0.08,2,0.0,12.5,25,88,1,87,0.6510498276402382,0.6675023503603886,73.0,1867.0,7.0,2425.0,698.0,,,,588.0,3191.0,저PK(0-0.3),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),최고유사(0.6+),최고값유사
57,모범납세자증명,1,공공행정,일반행정,0,0.04,1,0.0,25.0,25,88,1,87,1.0,0.8337349397590361,326.0,0.0,6.0,556.0,698.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),최고유사(0.6+),최고값유사
58,소득확인증명서(개인종합자산관리계좌 가입용),1,공공행정,일반행정,0,0.64,16,0.0,1.56,25,88,1,87,0.34431241347485,0.2901338255652976,0.0,1794.0,0.0,2060.0,698.0,,,,636.0,2167.0,중PK(0.3-0.7),완전(0%),수치형,소(≤100),초풍부(21+),대공유(21+),높은유사(0.3-0.6),중값유사
4190,5_집기비품매각대(1091),362,교육,고등교육,0,0.04,22,0.0,28.41,625,333,10,323,0.1767761224282963,0.2830662207357859,0.0,3043.0,0.0,3240.0,794.0,,,,685.0,3588.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),중값유사
4191,5_컨텐츠매각대(1293),362,교육,고등교육,0,0.0,1,0.0,625.0,625,333,10,323,1.0,0.3963255343956471,326.0,0.0,23.0,2135.0,794.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
4192,5_차량운반구매각대(1092),362,교육,고등교육,0,0.03,20,0.0,31.25,625,333,10,323,0.1727465986394558,0.287566439909297,0.0,3007.0,0.0,3191.0,794.0,,,,677.0,3528.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),중값유사
4193,5_도서매각대(1093),362,교육,고등교육,0,0.02,11,0.0,56.82,625,333,10,323,0.2363583769426986,0.2976430431009546,0.0,2951.0,0.0,3125.0,794.0,,,,660.0,3457.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),중값유사
4194,5_유물매각대(1094),362,교육,고등교육,0,0.01,4,0.0,156.25,625,333,10,323,0.4484681737061273,0.3065751338488994,1.0,2687.0,0.0,3024.0,794.0,,,,629.0,3362.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
4195,4_무형고정자산매각수입(1095),362,교육,고등교육,0,0.01,5,0.0,125.0,625,333,10,323,0.4083480305702528,0.3035094650205761,1.0,2748.0,1.0,3057.0,794.0,,,,633.0,3402.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
4196,5_무형고정자산매각대(1096),362,교육,고등교육,0,0.01,5,0.0,125.0,625,333,10,323,0.4083480305702528,0.3035094650205761,1.0,2748.0,1.0,3057.0,794.0,,,,633.0,3402.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
4197,3_유동부채입금(1097),362,교육,고등교육,0,0.01,4,0.0,156.25,625,333,10,323,0.466985360023902,0.3072573648043024,3.0,2595.0,2.0,3005.0,794.0,,,,620.0,3347.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
4198,4_단기차입금(1098),362,교육,고등교육,0,0.01,4,0.0,156.25,625,333,10,323,0.466985360023902,0.3072573648043024,3.0,2595.0,2.0,3005.0,794.0,,,,620.0,3347.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
4199,5_단기차입금차입(1099),362,교육,고등교육,0,0.01,4,0.0,156.25,625,333,10,323,0.466985360023902,0.3072573648043024,3.0,2595.0,2.0,3005.0,794.0,,,,620.0,3347.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
4200,3_고정부채입금(1100),362,교육,고등교육,0,0.22,139,0.0,4.5,625,333,10,323,0.0405787270212231,0.259323601249645,0.0,2878.0,0.0,3103.0,794.0,,,,666.0,3521.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4201,4_장기차입금(1101),362,교육,고등교육,0,0.03,17,0.0,36.76,625,333,10,323,0.1457711527638019,0.2960259785445057,0.0,2906.0,0.0,3098.0,794.0,,,,648.0,3449.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),중값유사
4202,5_장기차입금차입(1102),362,교육,고등교육,0,0.02,14,0.0,44.64,625,333,10,323,0.1292711195054945,0.304826923076923,0.0,2885.0,0.0,3026.0,794.0,,,,623.0,3328.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
4203,5_차관도입(1103),362,교육,고등교육,0,0.0,3,0.0,208.33,625,333,10,323,0.5132098390525357,0.3126991800789553,4.0,2505.0,0.0,2972.0,794.0,,,,612.0,3293.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
4204,5_학교채매각(1104),362,교육,고등교육,0,0.0,3,0.0,208.33,625,333,10,323,0.5132098390525357,0.3119387792286668,4.0,2505.0,0.0,2978.0,794.0,,,,612.0,3293.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),높은유사(0.3-0.6),높은값유사
4205,4_기타고정부채(1105),362,교육,고등교육,0,0.2,123,0.0,5.08,625,333,10,323,0.0417927847576777,0.2652867261733371,0.0,2908.0,0.0,3102.0,794.0,,,,659.0,3473.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4206,5_임대보증금수입(1106),362,교육,고등교육,0,0.17,104,0.0,6.01,625,333,10,323,0.0459342579936812,0.2698453830468977,0.0,2910.0,0.0,3095.0,794.0,,,,652.0,3433.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4207,5_기타고정부채수입(1107),362,교육,고등교육,0,0.04,26,0.0,24.04,625,333,10,323,0.0945884852731752,0.299991301792536,0.0,2908.0,0.0,3087.0,794.0,,,,644.0,3403.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4208,3_기본금(1422),362,교육,고등교육,0,0.02,12,0.0,52.08,625,333,10,323,0.1453681351840676,0.3096835244417623,1.0,2869.0,1.0,3013.0,794.0,,,,621.0,3314.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
4209,4_출연기본금(1423),362,교육,고등교육,0,0.02,12,0.0,52.08,625,333,10,323,0.1453681351840676,0.3096835244417623,1.0,2869.0,1.0,3013.0,794.0,,,,621.0,3314.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
4449,학기,368,교육,고등교육,0,0.02,3,0.0,52.67,158,4,2,2,0.695338512763596,0.1442068587645232,20.0,933.0,0.0,1669.0,666.0,,,,572.0,1802.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),협소(≤5),대공유(21+),최고유사(0.6+),중값유사
4210,5_설립자기본금(1424),362,교육,고등교육,0,0.01,6,0.0,104.17,625,333,10,323,0.2814199395770392,0.3107925075528701,0.0,2865.0,0.0,3017.0,794.0,,,,619.0,3310.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
4211,5_법인(1427),362,교육,고등교육,0,0.01,8,0.0,78.13,625,333,10,323,0.1697516401124648,0.3202069353327085,0.0,2762.0,0.0,2914.0,794.0,,,,592.0,3201.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
4212,2_미사용전기이월자금(1109),362,교육,고등교육,0,0.85,534,0.0,1.17,625,333,10,323,0.0118651771147542,0.072017859187178,0.0,3028.0,0.0,3384.0,794.0,,,,673.0,3494.0,고PK(0.7-0.9),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4213,2_운영지출(1208),362,교육,고등교육,0,1.0,625,0.0,1.0,625,333,10,323,0.0048164383561643,0.0048164383561643,0.0,292.0,0.0,292.0,794.0,,,,46.0,292.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4214,3_보수(1111),362,교육,고등교육,0,0.93,583,0.0,1.07,625,333,10,323,0.0097180439895653,0.0336420331239291,0.0,3016.0,0.0,3390.0,794.0,,,,671.0,3502.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4215,4_교원보수(1112),362,교육,고등교육,0,0.54,337,0.0,1.85,625,333,10,323,0.0047217434296452,0.2152499543100822,0.0,2839.0,0.0,3102.0,794.0,,,,604.0,3283.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4216,5_교원급여(1113),362,교육,고등교육,0,0.53,333,0.0,1.88,625,333,10,323,0.0041250678808638,0.2733842349304482,0.0,2261.0,0.0,2456.0,794.0,,,,230.0,2588.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4217,5_교원상여금(1114),362,교육,고등교육,0,0.3,189,0.0,3.31,625,333,10,323,0.0195032161620672,0.2610630715123095,0.0,2906.0,0.0,3094.0,794.0,,,,651.0,3412.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4218,5_교원제수당(1115),362,교육,고등교육,0,0.53,331,0.0,1.89,625,333,10,323,0.0051504146043581,0.2718784194528875,0.0,2301.0,0.0,2500.0,794.0,,,,251.0,2632.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4219,5_교원법정부담금(1116),362,교육,고등교육,0,0.53,330,0.0,1.89,625,333,10,323,0.0068543114720253,0.2694903860711582,0.0,2315.0,0.0,2510.0,794.0,,,,258.0,2642.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4220,6_교원사학연금부담금(1294),362,교육,고등교육,0,0.5,312,0.0,2.0,625,333,10,323,0.013051513051513,0.2703651651651652,0.0,2335.0,0.0,2532.0,794.0,,,,270.0,2664.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4221,6_교원국민연금부담금(1295),362,교육,고등교육,0,0.39,242,0.0,2.58,625,333,10,323,0.0267058735692256,0.278843085476025,0.0,2543.0,0.0,2743.0,794.0,,,,385.0,2878.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4222,6_교원건강보험부담금(1296),362,교육,고등교육,0,0.49,305,0.0,2.05,625,333,10,323,0.0168956155988208,0.2616284292821606,0.0,2485.0,0.0,2682.0,794.0,,,,367.0,2814.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4223,6_교원산재·고용보험부담금(1297),362,교육,고등교육,0,0.39,246,0.0,2.54,625,333,10,323,0.0247782333817979,0.2698738111185532,0.0,2650.0,0.0,2783.0,794.0,,,,458.0,2986.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
